method,B,holdout_id,proxy,proxy_kind,proxy_score,proxy_weighted_success,backend_fail,cost,recover_fail
TRBG-source,2,cfB_backloaded_1_seed20260522_off1200,success_burden_proxy,signed,-2.831914816752209,-74.54965515019991,125,0.45682348689510355,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,product_proxy,positive,0.16999999999999996,21.249999999999993,127,0.45468341383930827,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,additive_proxy,positive,0.1589219330855019,76.95000000000002,127,0.45468341383930827,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,backend_success_proxy,positive,0.3731343283582089,21.249999999999993,127,0.45468341383930827,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,recovery_aware_proxy,positive,0.17525773195876285,21.249999999999993,127,0.45468341383930827,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,burden_proxy,burden,-0.8775600685222039,-191.30809493784045,127,0.45468341383930827,9
TRBG-native-burden,2,cfB_backloaded_1_seed20260522_off1200,success_burden_proxy,signed,-2.826383623492923,-74.40404746892023,127,0.45468341383930827,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.07331536388140159,6.799999999999999,94,0.4266987404158381,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.06906714505381857,26.950000000000003,94,0.4266987404158381,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.21484992101105843,6.799999999999999,94,0.4266987404158381,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.07820586543990798,6.799999999999999,94,0.4266987404158381,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-0.8216254340465068,-141.31957465599916,94,0.4266987404158381,9
TRBG-source,1,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.234321390838213,-63.859787327999584,94,0.4266987404158381,9
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.06792452830188676,6.299999999999999,95,0.41566153068309647,10
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.06330087134802667,24.700000000000003,95,0.41566153068309647,10
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.19905213270142177,6.299999999999999,95,0.41566153068309647,10
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.0724554341575618,6.299999999999999,95,0.41566153068309647,10
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-0.8281658972774962,-142.44453433172936,95,0.41566153068309647,10
TRBG-native-burden,1,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.304770750177591,-64.92226716586468,95,0.41566153068309647,10
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.16226415094339622,15.050000000000004,110,0.5280593525576166,12
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.1465914915427986,57.2,110,0.5280593525576166,12
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.47551342812006336,15.050000000000004,110,0.5280593525576166,12
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.17308798159861993,15.050000000000004,110,0.5280593525576166,12
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-1.0139438452264486,-174.39834137894917,110,0.5280593525576166,12
TRBG-source,2,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.783961700538436,-72.1491706894746,110,0.5280593525576166,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,product_proxy,positive,0.16765498652291105,15.550000000000004,114,0.535576756060267,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,additive_proxy,positive,0.15235776524859052,59.45000000000001,114,0.535576756060267,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,backend_success_proxy,positive,0.4913112164297,15.550000000000004,114,0.535576756060267,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,recovery_aware_proxy,positive,0.1788384128809661,15.550000000000004,114,0.535576756060267,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,burden_proxy,burden,-1.0430236819574925,-179.4000732966887,114,0.535576756060267,12
TRBG-native-burden,2,cfC_interleaved_0_seed20260611_off1260,success_burden_proxy,signed,-4.916632194511839,-74.15003664834435,114,0.535576756060267,12
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.12425068119891003,11.399999999999999,81,0.32274721609078877,3
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.1150773195876289,44.650000000000006,81,0.32274721609078877,3
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.47599164926931103,11.399999999999999,81,0.32274721609078877,3
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.12859560067681894,11.399999999999999,81,0.32274721609078877,3
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.621749462756913,-126.83689040241025,81,0.32274721609078877,3
TRBG-source,1,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-7.809387249401935,-52.018445201205125,81,0.32274721609078877,3
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.11280653950953673,10.349999999999998,98,0.3662324085381274,5
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.10644329896907218,41.3,98,0.3662324085381274,5
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.43215031315240077,10.349999999999998,98,0.3662324085381274,5
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.11675126903553297,10.349999999999998,98,0.3662324085381274,5
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.7267108227567807,-148.24900784238326,98,0.3662324085381274,5
TRBG-native-burden,1,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-9.574292269457322,-63.774503921191624,98,0.3662324085381274,5
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.2021798365122614,18.54999999999999,104,0.5101581741796154,4
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.19252577319587635,74.70000000000002,104,0.5101581741796154,4
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.774530271398747,18.54999999999999,104,0.5101581741796154,4
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.20924985899605175,18.54999999999999,104,0.5101581741796154,4
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.8878460231545448,-181.12058872352713,104,0.5101581741796154,4
TRBG-source,2,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-10.810709017527659,-72.01029436176358,104,0.5101581741796154,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,product_proxy,positive,0.2021798365122614,18.54999999999999,119,0.5807594499336776,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,additive_proxy,positive,0.19252577319587635,74.70000000000002,119,0.5807594499336776,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,backend_success_proxy,positive,0.774530271398747,18.54999999999999,119,0.5807594499336776,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,recovery_aware_proxy,positive,0.20924985899605175,18.54999999999999,119,0.5807594499336776,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,burden_proxy,burden,-0.991670195187994,-202.30071981835079,119,0.5807594499336776,4
TRBG-native-burden,2,cfC_interleaved_1_seed20260612_off1320,success_burden_proxy,signed,-12.400566663914457,-82.60035990917541,119,0.5807594499336776,4
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.0525224602626123,7.6000000000000005,78,0.2652739364447775,7
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.047389389809184335,22.599999999999998,78,0.2652739364447775,7
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.10674157303370785,7.6000000000000005,78,0.2652739364447775,7
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.05367231638418079,7.6000000000000005,78,0.2652739364447775,7
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.5386353364131766,-107.18843194622214,78,0.2652739364447775,7
TRBG-source,1,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.0709854295159993,-45.99421597311107,78,0.2652739364447775,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.0608154803040774,8.8,95,0.32834225483437773,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.05451876703711473,26.0,95,0.32834225483437773,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.12359550561797751,8.8,95,0.32834225483437773,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.06214689265536723,8.8,95,0.32834225483437773,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.6385610067726495,-127.07364034775725,95,0.32834225483437773,7
TRBG-native-burden,1,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.2745588901555134,-54.736820173878634,95,0.32834225483437773,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.09398756046993778,13.599999999999998,97,0.38694795965078876,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.08303627594883627,39.599999999999994,97,0.38694795965078876,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.1910112359550561,13.599999999999998,97,0.38694795965078876,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.09604519774011297,13.599999999999998,97,0.38694795965078876,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.6883959739532665,-136.99079881670002,97,0.38694795965078876,7
TRBG-source,2,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.278251442489527,-54.89539940835,97,0.38694795965078876,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,product_proxy,positive,0.10228058051140287,14.799999999999997,105,0.4015659169286125,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,additive_proxy,positive,0.09016565317676666,42.99999999999999,105,0.4015659169286125,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,backend_success_proxy,positive,0.20786516853932574,14.799999999999997,105,0.4015659169286125,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,recovery_aware_proxy,positive,0.1045197740112994,14.799999999999997,105,0.4015659169286125,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,burden_proxy,burden,-0.7315409187575286,-145.57664283274818,105,0.4015659169286125,7
TRBG-native-burden,2,cfD_tailheavy_0_seed20260621_off1380,success_burden_proxy,signed,-1.3502708113414643,-57.98832141637408,105,0.4015659169286125,7
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.051948051948051945,7.6000000000000005,68,0.21182379438175336,3
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.046530780317068164,22.599999999999998,68,0.21182379438175336,3
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.08597285067873302,7.6000000000000005,68,0.21182379438175336,3
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.05440229062276307,7.6000000000000005,68,0.21182379438175336,3
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.5054664997157335,-96.54410144570511,68,0.21182379438175336,3
TRBG-source,1,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.727360271072412,-40.67205072285255,68,0.21182379438175336,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.07928913192071085,11.599999999999998,68,0.2215461860193045,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.07206094296891086,34.99999999999999,68,0.2215461860193045,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.13122171945701352,11.599999999999998,68,0.2215461860193045,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.0830350751610594,11.599999999999998,68,0.2215461860193045,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.5092416296694806,-97.2651512668708,68,0.2215461860193045,3
TRBG-native-burden,1,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.662273570486834,-37.03257563343541,68,0.2215461860193045,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.15037593984962405,22.0,71,0.29103238114605406,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.13053325097797,63.4,71,0.29103238114605406,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.24886877828054293,22.0,71,0.29103238114605406,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.15748031496062995,22.0,71,0.29103238114605406,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.5816536261481324,-111.09584259429329,71,0.29103238114605406,3
TRBG-source,2,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.5999556131281576,-33.547921297146644,71,0.29103238114605406,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,product_proxy,positive,0.15311004784688992,22.4,84,0.2921317279948316,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,additive_proxy,positive,0.13506279596458723,65.6,84,0.2921317279948316,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,backend_success_proxy,positive,0.253393665158371,22.4,84,0.2921317279948316,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,recovery_aware_proxy,positive,0.16034359341445956,22.4,84,0.2921317279948316,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,burden_proxy,burden,-0.6500624486480227,-124.16192769177232,84,0.2921317279948316,3
TRBG-native-burden,2,cfD_tailheavy_1_seed20260622_off1440,success_burden_proxy,signed,-0.7096361286533638,-39.680963845886154,84,0.2921317279948316,3
