stage,stage_label,aggregate,holdout_tag,family_tag,slot_budget,variant,proxy,proxy_recall,served_attack_jobs,served_clean_jobs,backend_fail_count,average_service_cost_per_step
anchored_retune,source-anchored retune,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,recovery_aware_proxy,0.5651438240270713,110,31,122,0.5880298701476224
anchored_retune,source-anchored retune,v2,cfC_interleaved_1_seed20260612_off1320,cfC_interleaved,2,topk_expected_consequence,burden_proxy,0.6470421528858608,110,31,122,0.5880298701476224
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,current_product_proxy,0.02211472011057359,9,0,9,0.016870051777471383
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,additive_proxy,0.034808135877542536,9,0,9,0.016870051777471383
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.0,9,0,9,0.016870051777471383
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,recovery_aware_proxy,0.022598870056497165,9,0,9,0.016870051777471383
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_oracle_upgrade,burden_proxy,0.05126490168705693,9,0,9,0.016870051777471383
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,current_product_proxy,0.008293020041465097,1,0,1,0.005028214987740082
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,additive_proxy,0.0071293772279304,1,0,1,0.005028214987740082
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,backend_success_weighted_proxy,0.0,1,0,1,0.005028214987740082
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,recovery_aware_proxy,0.008474576271186437,1,0,1,0.005028214987740082
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,phase3_proposed,burden_proxy,0.006555764975059065,1,0,1,0.005028214987740082
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,current_product_proxy,0.23013130615065644,70,19,84,0.32960235035383684
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,additive_proxy,0.3055147829733707,70,19,84,0.32960235035383684
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,backend_success_weighted_proxy,0.07303370786516847,70,19,84,0.32960235035383684
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,recovery_aware_proxy,0.22316384180790946,70,19,84,0.32960235035383684
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,1,topk_expected_consequence,burden_proxy,0.4152778119218809,70,19,84,0.32960235035383684
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,current_product_proxy,0.15549412577747057,59,1,56,0.18465490169923618
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,additive_proxy,0.2455441392325443,59,1,56,0.18465490169923618
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.05617977528089882,59,1,56,0.18465490169923618
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,recovery_aware_proxy,0.15536723163841804,59,1,56,0.18465490169923618
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_oracle_upgrade,burden_proxy,0.35439015881214464,59,1,56,0.18465490169923618
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,current_product_proxy,0.011057360055286795,2,0,2,0.009099848826314916
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,additive_proxy,0.011742503669532424,2,0,2,0.009099848826314916
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,backend_success_weighted_proxy,0.0,2,0,2,0.009099848826314916
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,recovery_aware_proxy,0.011299435028248582,2,0,2,0.009099848826314916
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,phase3_proposed,burden_proxy,0.012806300777743397,2,0,2,0.009099848826314916
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,topk_expected_consequence,current_product_proxy,0.3863165169315827,101,24,115,0.458521222088021
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,topk_expected_consequence,additive_proxy,0.4724260851331533,101,24,115,0.458521222088021
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,topk_expected_consequence,backend_success_weighted_proxy,0.15730337078651668,101,24,115,0.458521222088021
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,topk_expected_consequence,recovery_aware_proxy,0.38135593220339,101,24,115,0.458521222088021
anchored_retune,source-anchored retune,v2,cfD_tailheavy_0_seed20260621_off1380,cfD_tailheavy,2,topk_expected_consequence,burden_proxy,0.60016216099396,101,24,115,0.458521222088021
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_oracle_upgrade,current_product_proxy,0.03144224196855775,7,0,5,0.023338790298307516
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_oracle_upgrade,additive_proxy,0.034589252625077296,7,0,5,0.023338790298307516
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.027149321266968292,7,0,5,0.023338790298307516
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_oracle_upgrade,recovery_aware_proxy,0.03292770221904078,7,0,5,0.023338790298307516
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_oracle_upgrade,burden_proxy,0.0413035728641521,7,0,5,0.023338790298307516
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_proposed,current_product_proxy,0.0,0,0,0,0.0
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_proposed,additive_proxy,0.0,0,0,0,0.0
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_proposed,backend_success_weighted_proxy,0.0,0,0,0,0.0
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_proposed,recovery_aware_proxy,0.0,0,0,0,0.0
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,phase3_proposed,burden_proxy,0.0,0,0,0,0.0
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,topk_expected_consequence,current_product_proxy,0.24743677375256323,70,9,71,0.23911816207522507
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,topk_expected_consequence,additive_proxy,0.3183034795141045,70,9,71,0.23911816207522507
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,topk_expected_consequence,backend_success_weighted_proxy,0.10859728506787317,70,9,71,0.23911816207522507
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,topk_expected_consequence,recovery_aware_proxy,0.2555476020042948,70,9,71,0.23911816207522507
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,1,topk_expected_consequence,burden_proxy,0.4081667337462486,70,9,71,0.23911816207522507
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_oracle_upgrade,current_product_proxy,0.07450444292549553,25,1,22,0.03761384456956034
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_oracle_upgrade,additive_proxy,0.09862054766316677,25,1,22,0.03761384456956034
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.054298642533936584,25,1,22,0.03761384456956034
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_oracle_upgrade,recovery_aware_proxy,0.07730851825340009,25,1,22,0.03761384456956034
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_oracle_upgrade,burden_proxy,0.13294019887541356,25,1,22,0.03761384456956034
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_proposed,current_product_proxy,0.008202323991797674,1,0,1,0.0013954942139510725
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_proposed,additive_proxy,0.0070002058884085,1,0,1,0.0013954942139510725
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_proposed,backend_success_weighted_proxy,0.0,1,0,1,0.0013954942139510725
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_proposed,recovery_aware_proxy,0.0085898353614889,1,0,1,0.0013954942139510725
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,phase3_proposed,burden_proxy,0.005527682317971753,1,0,1,0.0013954942139510725
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,topk_expected_consequence,current_product_proxy,0.37593984962406035,102,12,96,0.3308502360026532
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,topk_expected_consequence,additive_proxy,0.46571957998764846,102,12,96,0.3308502360026532
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,topk_expected_consequence,backend_success_weighted_proxy,0.22624434389140233,102,12,96,0.3308502360026532
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,topk_expected_consequence,recovery_aware_proxy,0.38940586972083036,102,12,96,0.3308502360026532
anchored_retune,source-anchored retune,v2,cfD_tailheavy_1_seed20260622_off1440,cfD_tailheavy,2,topk_expected_consequence,burden_proxy,0.5927412904461796,102,12,96,0.3308502360026532
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_oracle_upgrade,current_product_proxy,0.04594180704441041,7,0,3,0.012174397295094692
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_oracle_upgrade,additive_proxy,0.042182827851345576,7,0,3,0.012174397295094692
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.10570824524312897,7,0,3,0.012174397295094692
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_oracle_upgrade,recovery_aware_proxy,0.042507970244420816,7,0,3,0.012174397295094692
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_oracle_upgrade,burden_proxy,0.03516167302543903,7,0,3,0.012174397295094692
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_proposed,current_product_proxy,0.006636038795303725,2,0,2,0.00351104312727936
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_proposed,additive_proxy,0.007261853908586073,2,0,2,0.00351104312727936
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_proposed,backend_success_weighted_proxy,0.0,2,0,2,0.00351104312727936
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_proposed,recovery_aware_proxy,0.0015940488841657806,2,0,2,0.00351104312727936
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,phase3_proposed,burden_proxy,0.011496396302024004,2,0,2,0.00351104312727936
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,topk_expected_consequence,current_product_proxy,0.36702399183256773,116,17,121,0.36277079329260553
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,topk_expected_consequence,additive_proxy,0.41584792823579675,116,17,121,0.36277079329260553
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,topk_expected_consequence,backend_success_weighted_proxy,0.27061310782241016,116,17,121,0.36277079329260553
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,topk_expected_consequence,recovery_aware_proxy,0.35175345377258244,116,17,121,0.36277079329260553
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,1,topk_expected_consequence,burden_proxy,0.5334224981275013,116,17,121,0.36277079329260553
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_oracle_upgrade,current_product_proxy,0.05359877488514547,8,0,5,0.011139098753942225
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_oracle_upgrade,additive_proxy,0.04912430585219991,8,0,5,0.011139098753942225
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.07399577167019028,8,0,5,0.011139098753942225
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_oracle_upgrade,recovery_aware_proxy,0.050478214665249724,8,0,5,0.011139098753942225
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_oracle_upgrade,burden_proxy,0.03841036573051962,8,0,5,0.011139098753942225
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_proposed,current_product_proxy,0.027054619703930572,5,1,6,-0.01066289220555316
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_proposed,additive_proxy,0.025950448526270823,5,1,6,-0.01066289220555316
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_proposed,backend_success_weighted_proxy,0.0,5,1,6,-0.01066289220555316
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_proposed,recovery_aware_proxy,0.022848034006376187,5,1,6,-0.01066289220555316
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,phase3_proposed,burden_proxy,0.02251904453761037,5,1,6,-0.01066289220555316
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,topk_expected_consequence,current_product_proxy,0.6835119959162839,165,17,157,0.48291516682967184
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,topk_expected_consequence,additive_proxy,0.7068560444254592,165,17,157,0.48291516682967184
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,topk_expected_consequence,backend_success_weighted_proxy,0.6088794926004228,165,17,157,0.48291516682967184
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,topk_expected_consequence,recovery_aware_proxy,0.6758767268862912,165,17,157,0.48291516682967184
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_0_seed20260511_off1020,cfA_frontloaded,2,topk_expected_consequence,burden_proxy,0.7482391380997587,165,17,157,0.48291516682967184
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_oracle_upgrade,current_product_proxy,0.05020283975659229,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_oracle_upgrade,additive_proxy,0.04972138876982426,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.07645875251509053,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_oracle_upgrade,recovery_aware_proxy,0.05084745762711864,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_oracle_upgrade,burden_proxy,0.0447544176413484,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_proposed,current_product_proxy,0.009127789046653144,2,0,1,0.008452109395996861
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_proposed,additive_proxy,0.009429918559794257,2,0,1,0.008452109395996861
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_proposed,backend_success_weighted_proxy,0.006036217303822937,2,0,1,0.008452109395996861
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_proposed,recovery_aware_proxy,0.009533898305084745,2,0,1,0.008452109395996861
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,phase3_proposed,burden_proxy,0.006357625248434826,2,0,1,0.008452109395996861
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,topk_expected_consequence,current_product_proxy,0.5243407707910751,126,22,134,0.5923808443376258
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,topk_expected_consequence,additive_proxy,0.5480068581225889,126,22,134,0.5923808443376258
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,topk_expected_consequence,backend_success_weighted_proxy,0.289738430583501,126,22,134,0.5923808443376258
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,topk_expected_consequence,recovery_aware_proxy,0.5376059322033899,126,22,134,0.5923808443376258
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,1,topk_expected_consequence,burden_proxy,0.593878768919074,126,22,134,0.5923808443376258
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_oracle_upgrade,current_product_proxy,0.05020283975659229,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_oracle_upgrade,additive_proxy,0.04972138876982426,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.07645875251509053,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_oracle_upgrade,recovery_aware_proxy,0.05084745762711864,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_oracle_upgrade,burden_proxy,0.0447544176413484,10,0,6,0.04983869227163369
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_proposed,current_product_proxy,0.016734279918864094,3,0,2,0.0189133733159064
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_proposed,additive_proxy,0.01639519931418774,3,0,2,0.0189133733159064
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_proposed,backend_success_weighted_proxy,0.006036217303822937,3,0,2,0.0189133733159064
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_proposed,recovery_aware_proxy,0.017478813559322032,3,0,2,0.0189133733159064
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,phase3_proposed,burden_proxy,0.012545992799988803,3,0,2,0.0189133733159064
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,current_product_proxy,0.7008113590263692,161,22,158,0.6984477035106524
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,additive_proxy,0.7197813973424775,161,22,158,0.6984477035106524
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,backend_success_weighted_proxy,0.5271629778672031,161,22,158,0.6984477035106524
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,recovery_aware_proxy,0.698093220338983,161,22,158,0.6984477035106524
native_safeguarded_retune,native safeguarded retune,v1,cfA_frontloaded_1_seed20260512_off1080,cfA_frontloaded,2,topk_expected_consequence,burden_proxy,0.7747635698476958,161,22,158,0.6984477035106524
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,current_product_proxy,0.06099518459069018,15,0,11,0.04909448628900463
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,additive_proxy,0.06862543661393057,15,0,11,0.04909448628900463
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,backend_success_weighted_proxy,0.08541973490427096,15,0,11,0.04909448628900463
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,recovery_aware_proxy,0.05522765598650926,15,0,11,0.04909448628900463
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_oracle_upgrade,burden_proxy,0.07344306642379184,15,0,11,0.04909448628900463
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,current_product_proxy,0.02006420545746387,3,0,3,0.007153384200511128
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,additive_proxy,0.01828641873844258,3,0,3,0.007153384200511128
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,backend_success_weighted_proxy,0.0,3,0,3,0.007153384200511128
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,recovery_aware_proxy,0.012225969645868457,3,0,3,0.007153384200511128
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,phase3_proposed,burden_proxy,0.01786078040418402,3,0,3,0.007153384200511128
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,current_product_proxy,0.3944622792937394,86,9,75,0.306178791522794
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,additive_proxy,0.4186357098828849,86,9,75,0.306178791522794
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,backend_success_weighted_proxy,0.4050073637702504,86,9,75,0.306178791522794
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,recovery_aware_proxy,0.38785834738617153,86,9,75,0.306178791522794
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,1,topk_expected_consequence,burden_proxy,0.39623254536955904,86,9,75,0.306178791522794
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,current_product_proxy,0.06942215088282501,16,0,11,0.0514652848163661
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,additive_proxy,0.075508526813232,16,0,11,0.0514652848163661
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,backend_success_weighted_proxy,0.11634756995581735,16,0,11,0.0514652848163661
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,recovery_aware_proxy,0.06408094435075883,16,0,11,0.0514652848163661
native_safeguarded_retune,native safeguarded retune,v1,cfB_backloaded_0_seed20260521_off1140,cfB_backloaded,2,phase3_oracle_upgrade,burden_proxy,0.08791888279215025,16,0,11,0.0514652848163661
